MACHINE_NAME,BROWSER,APPLICATION,GRID_NODE,APPLICATION_URL,TEST_NAME,TIMER_NAME,SITE,DATETIME_STAMP,DURATION,BROWSER_MEM,ECLIPSE_MEM
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Search widget search initiated with Sites for review filter,,2018-02-15T17:53:13.020+0000,2797,383308,710496
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Launch Application: KALIBRATESPEEDWAY_2.4.1_POC,,2018-02-15T17:49:15.874+0000,1841,218772,628096
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Login,,2018-02-15T17:49:21.728+0000,1315,281592,627992
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Search widget search initiated with Product filter,,2018-02-15T17:49:36.024+0000,721,310644,629832
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Click Generate Prices button in Multi Pricing Widget,,2018-02-15T17:51:19.721+0000,772,378904,629748
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Search widget search initiated with Sites for review filter,,2018-02-15T17:55:25.452+0000,1687,382612,622600
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Launch Application: KALIBRATESPEEDWAY_2.4.1_POC,,2018-02-15T17:48:30.371+0000,1758,225180,727464
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Login,,2018-02-15T17:48:35.984+0000,1347,285896,727588
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Search widget search initiated with Product filter,,2018-02-15T17:48:51.044+0000,833,312196,729368
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Click Generate Prices button in Multi Pricing Widget,,2018-02-15T17:50:34.057+0000,947,417784,713424
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Search widget search initiated with Sites for review filter,,2018-02-15T17:52:06.167+0000,1871,375088,713436
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Reject Prices,Pricing - 0002835 - RHODE ISLAND - (401) 765-4056,2018-02-15T17:52:32.256+0000,4218,430140,713456
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0002831 - RHODE ISLAND - (401) 351-5091,2018-02-15T17:52:43.907+0000,4015,472396,713456
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices Adjusted,Pricing - 0002834 - RHODE ISLAND - (401) 467-5101,2018-02-15T17:52:53.357+0000,844,473180,713456
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0002834 - RHODE ISLAND - (401) 467-5101,2018-02-15T17:52:53.790+0000,8,476128,713456
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0002834 - RHODE ISLAND - (401) 467-5101,2018-02-15T17:53:11.839+0000,4424,531340,702224
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Reject Prices,Pricing - 0002830 - RHODE ISLAND - (401) 941-4740,2018-02-15T17:53:23.323+0000,3997,549288,702708
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0002833 - RHODE ISLAND - (401) 274-5940,2018-02-15T17:53:35.197+0000,3932,571720,702808
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices Adjusted,Pricing - 0002828 - RHODE ISLAND - (401) 351-5304,2018-02-15T17:53:43.982+0000,704,584708,702884
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0002828 - RHODE ISLAND - (401) 351-5304,2018-02-15T17:53:44.448+0000,8,585236,702908
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0002828 - RHODE ISLAND - (401) 351-5304,2018-02-15T17:54:01.783+0000,4007,640808,703108
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Reject Prices,Pricing - 0002827 - RHODE ISLAND - (401) 539-7625,2018-02-15T17:54:13.390+0000,4120,638268,703212
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0002832 - RHODE ISLAND - (401) 725-0170,2018-02-15T17:54:24.866+0000,3979,662388,703284
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices Adjusted,Pricing - 0002824 - RHODE ISLAND - (401) 274-4971,2018-02-15T17:54:33.669+0000,570,675980,703356
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0002824 - RHODE ISLAND - (401) 274-4971,2018-02-15T17:54:34.174+0000,10,679212,703372
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0002824 - RHODE ISLAND - (401) 274-4971,2018-02-15T17:54:50.840+0000,3817,765100,703388
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Reject Prices,Pricing - 0002829 - RHODE ISLAND - (401) 353-3179,2018-02-15T17:55:01.884+0000,3803,798908,703408
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0002826 - RHODE ISLAND - (401) 624-6843,2018-02-15T17:55:13.243+0000,4383,793408,703544
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices Adjusted,Pricing - 0002823 - RHODE ISLAND - (401) 294-2563,2018-02-15T17:55:22.179+0000,759,797720,704756
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0002823 - RHODE ISLAND - (401) 294-2563,2018-02-15T17:55:22.621+0000,8,798500,705308
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0002823 - RHODE ISLAND - (401) 294-2563,2018-02-15T17:55:39.405+0000,4098,842440,689612
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Reject Prices,Pricing - 0002825 - RHODE ISLAND - (401) 826-1375,2018-02-15T17:55:52.224+0000,3920,857092,691128
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Launch Application: KALIBRATESPEEDWAY_2.4.1_POC,,2018-02-15T17:57:29.015+0000,1898,223440,808844
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Login,,2018-02-15T17:57:34.613+0000,1389,282168,810988
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Search widget search initiated with Product filter,,2018-02-15T17:57:49.695+0000,807,315468,819220
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Click Generate Prices button in Multi Pricing Widget,,2018-02-15T17:59:32.754+0000,1110,399940,683632
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Search widget search initiated with Sites for review filter,,2018-02-15T18:01:36.510+0000,1971,409100,695912
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Reject Prices,Pricing - 0007879 - LOWER HUDSON VALLEY - (845) 691-2090,2018-02-15T18:02:06.376+0000,5756,434592,703976
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0007876 - LOWER HUDSON VALLEY - (845) 565-0535,2018-02-15T18:02:22.500+0000,7778,469180,710524
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices Adjusted,Pricing - 0007880 - LOWER HUDSON VALLEY - (845) 897-0646,2018-02-15T18:02:34.106+0000,885,485084,713240
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0007880 - LOWER HUDSON VALLEY - (845) 897-0646,2018-02-15T18:02:34.715+0000,9,485240,713392
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0007880 - LOWER HUDSON VALLEY - (845) 897-0646,2018-02-15T18:02:54.791+0000,4792,535584,715212
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Reject Prices,Pricing - 0007723 - LOWER HUDSON VALLEY - (845) 340-0182,2018-02-15T18:03:08.922+0000,5370,552920,715496
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0007788 - LOWER HUDSON VALLEY - (845) 691-8959,2018-02-15T18:03:21.586+0000,4768,618288,716128
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices Adjusted,Pricing - 0007874 - LOWER HUDSON VALLEY - (845) 339-7821,2018-02-15T18:03:32.006+0000,1223,642576,716592
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0007874 - LOWER HUDSON VALLEY - (845) 339-7821,2018-02-15T18:03:32.636+0000,10,644508,716608
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0007874 - LOWER HUDSON VALLEY - (845) 339-7821,2018-02-15T18:03:50.314+0000,3896,679708,716616
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Reject Prices,Pricing - 0007724 - LOWER HUDSON VALLEY - (845) 878-6320,2018-02-15T18:04:08.488+0000,10621,707344,717108
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0007871 - LOWER HUDSON VALLEY - (845) 567-3594,2018-02-15T18:04:22.113+0000,4661,714588,717164
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices Adjusted,Pricing - 0007672 - LOWER HUDSON VALLEY - (518) 822-9867,2018-02-15T18:04:33.303+0000,2327,733024,657420
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0007672 - LOWER HUDSON VALLEY - (518) 822-9867,2018-02-15T18:04:33.895+0000,9,733420,657436
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0007672 - LOWER HUDSON VALLEY - (518) 822-9867,2018-02-15T18:04:52.863+0000,4264,792784,657452
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Reject Prices,Pricing - 0007645 - LOWER HUDSON VALLEY - (845) 298-7366,2018-02-15T18:05:06.138+0000,5004,818900,657576
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0007870 - LOWER HUDSON VALLEY - (845) 457-9625,2018-02-15T18:05:17.317+0000,3266,838652,657584
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices Adjusted,Pricing - 0007658 - LOWER HUDSON VALLEY - (914) 241-4381,2018-02-15T18:05:26.730+0000,714,847692,663140
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0007658 - LOWER HUDSON VALLEY - (914) 241-4381,2018-02-15T18:05:27.291+0000,12,848784,663140
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0007658 - LOWER HUDSON VALLEY - (914) 241-4381,2018-02-15T18:05:49.013+0000,7496,887540,663320
SPDWAYAUTOTEST4,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Reject Prices,Pricing - 0007722 - LOWER HUDSON VALLEY - (845) 247-0646,2018-02-15T18:06:01.158+0000,4278,921064,663532
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Launch Application: KALIBRATESPEEDWAY_2.4.1_POC,,2018-02-15T18:11:22.019+0000,2234,245720,585508
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Login,,2018-02-15T18:11:37.913+0000,11926,393500,594484
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Search widget search initiated with Product filter,,2018-02-15T18:11:54.079+0000,950,435740,599816
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Click Generate Prices button in Multi Pricing Widget,,2018-02-15T18:12:58.731+0000,3451,465220,600368
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Search widget search initiated with Sites for review filter,,2018-02-15T18:16:03.667+0000,2130,405576,600308
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0007787 - BINGHAMTON NY - (607) 273-4450,2018-02-15T18:16:33.651+0000,5733,475356,600704
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices Adjusted,Pricing - 0007729 - BINGHAMTON NY - (607) 771-1932,2018-02-15T18:16:45.065+0000,707,478792,600684
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0007729 - BINGHAMTON NY - (607) 771-1932,2018-02-15T18:16:45.569+0000,7,479168,600684
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0007729 - BINGHAMTON NY - (607) 771-1932,2018-02-15T18:17:11.276+0000,4518,543080,600688
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Reject Prices,Pricing - 0007697 - BINGHAMTON NY - (607) 433-9963,2018-02-15T18:17:26.240+0000,4949,583828,600704
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0007728 - BINGHAMTON NY - (607) 692-2602,2018-02-15T18:17:41.175+0000,5067,624584,601152
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices Adjusted,Pricing - 0007679 - BINGHAMTON NY - (607) 336-6825,2018-02-15T18:17:54.030+0000,1961,640684,601156
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0007679 - BINGHAMTON NY - (607) 336-6825,2018-02-15T18:17:54.553+0000,8,643540,601156
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0007679 - BINGHAMTON NY - (607) 336-6825,2018-02-15T18:18:17.577+0000,1100,695708,601184
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0007679 - BINGHAMTON NY - (607) 336-6825,2018-02-15T18:18:18.128+0000,8,696624,601184
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Reject Prices,Pricing - 0007679 - BINGHAMTON NY - (607) 336-6825,2018-02-15T18:18:44.745+0000,5127,749720,601220
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0007725 - BINGHAMTON NY - (607) 770-4077,2018-02-15T18:18:59.586+0000,4795,766220,601220
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices Adjusted,Pricing - 0007694 - BINGHAMTON NY - (845) 586-2526,2018-02-15T18:19:11.956+0000,1316,767364,601220
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0007694 - BINGHAMTON NY - (845) 586-2526,2018-02-15T18:19:12.523+0000,8,767432,601220
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0007694 - BINGHAMTON NY - (845) 586-2526,2018-02-15T18:19:39.290+0000,5489,810716,583480
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Reject Prices,Pricing - 0007749 - BINGHAMTON NY - (607) 734-1126,2018-02-15T18:19:56.922+0000,7574,844652,583976
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0007692 - BINGHAMTON NY - (607) 334-9557,2018-02-15T18:20:12.006+0000,5111,884204,584560
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices Adjusted,Pricing - 0007688 - BINGHAMTON NY - (607) 648-2700,2018-02-15T18:20:24.842+0000,839,911264,584852
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,PREVIOUS PRICING FAILED: Prices were not applied. Please refresh the widget and try again.
x,Pricing - 0007688 - BINGHAMTON NY - (607) 648-2700,2018-02-15T18:20:25.346+0000,7,912012,584940
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Apply Prices,Pricing - 0007688 - BINGHAMTON NY - (607) 648-2700,2018-02-15T18:20:51.203+0000,4977,915516,581752
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_POC,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review 1,Reject Prices,Pricing - 0007726 - BINGHAMTON NY - (607) 766-0342,2018-02-15T18:21:04.923+0000,3836,946680,582196
